Taxon_Group,Taxon_orig,NonTarget,Changed,Rationale,OTU_BSTI.v2,OTU_MTTI,OTU_level,OTU_MetricCalc,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Trichoptera,Rhyacophila Oreta Group,FALSE,no,formatting,DNI,DNI,DNI,Rhyacophila Oreta Group,Rhyacophila Oreta Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Oreta Gr.,,,
Trichoptera,Rhyacophila rotunda,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Rotunda Group,Rhyacophila Rotunda Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Rotunda Gr.,,,
Trichoptera,Rhyacophila Rotunda Gr.,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Rotunda Group,Rhyacophila Rotunda Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Rotunda Gr.,,,
Trichoptera,Rhyacophila rotunda group,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Rotunda Group,Rhyacophila Rotunda Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Rotunda Gr.,,,
Trichoptera,Rhyacophila Rotunda Group,FALSE,no,formatting,DNI,DNI,DNI,Rhyacophila Rotunda Group,Rhyacophila Rotunda Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Rotunda Gr.,,,
Trichoptera,Rhyacophila atrata,FALSE,yes,formatting,Rhyacophila atrata complex,Rhyacophila atrata complex,species complex,Rhyacophila atrata complex,Rhyacophila atrata complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
Trichoptera,Rhyacophila atrata complex,FALSE,no,formatting,Rhyacophila atrata complex,Rhyacophila atrata complex,species complex,Rhyacophila atrata complex,Rhyacophila atrata complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
Trichoptera,Rhyacophila atrata Group,FALSE,yes,formatting,Rhyacophila atrata complex,Rhyacophila atrata complex,species complex,Rhyacophila atrata complex,Rhyacophila atrata complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
Trichoptera,Rhyacophila pellisa,FALSE,yes,formatting,Rhyacophila atrata complex,Rhyacophila atrata complex,species complex,Rhyacophila atrata complex,Rhyacophila atrata complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
Trichoptera,Rhyacophila pellisa/valuma,FALSE,yes,formatting,Rhyacophila atrata complex,Rhyacophila atrata complex,species complex,Rhyacophila atrata complex,Rhyacophila atrata complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
Trichoptera,Rhyacophila Pellisa/Valuma Group,FALSE,yes,formatting,Rhyacophila atrata complex,Rhyacophila atrata complex,species complex,Rhyacophila atrata complex,Rhyacophila atrata complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
Trichoptera,Rhyacophila valuma,FALSE,yes,formatting,Rhyacophila atrata complex,Rhyacophila atrata complex,species complex,Rhyacophila atrata complex,Rhyacophila atrata complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
Trichoptera,Rhyacophila narvae,FALSE,no,formatting,Rhyacophila narvae,Rhyacophila narvae,species,Rhyacophila narvae,Rhyacophila narvae,115155,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,narvae subgroup,,narvae
Trichoptera,Rhyacophila blarina,FALSE,no,formatting,Rhyacophila blarina,Rhyacophila blarina,species,Rhyacophila blarina,Rhyacophila blarina,115153,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,sibirica subgroup,minora complex,blarina
Trichoptera,Rhyacophila vetina,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila vetina complex,Rhyacophila vetina complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,vetina subgroup,vetina complex,
Trichoptera,Rhyacophila vetina complex,FALSE,no,formatting,DNI,DNI,DNI,Rhyacophila vetina complex,Rhyacophila vetina complex,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,vetina subgroup,vetina complex,
Trichoptera,Rhyacophila sibirica,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
Trichoptera,Rhyacophila Sibirica Gr.,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
Trichoptera,Rhyacophila sibirica group,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
Trichoptera,Rhyacophila Sibirica Group,FALSE,no,formatting,DNI,DNI,DNI,Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
Trichoptera,Rhyacophila sibirica group A,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
Trichoptera,Rhyacophila sibirica group B,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
Trichoptera,Rhyacophila sibirica group C,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Sibirica Group,Rhyacophila Sibirica Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
Trichoptera,Rhyacophila vagrita,FALSE,yes,formatting,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,species group,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vagrita Gr.,,,
Trichoptera,Rhyacophila Vagrita Gr.,FALSE,yes,formatting,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,species group,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vagrita Gr.,,,
Trichoptera,Rhyacophila vagrita group,FALSE,yes,formatting,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,species group,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vagrita Gr.,,,
Trichoptera,Rhyacophila Vagrita Group,FALSE,no,formatting,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,species group,Rhyacophila Vagrita Group,Rhyacophila Vagrita Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vagrita Gr.,,,
Trichoptera,Rhyacophila rickeri,FALSE,yes,formatting,Rhyacophila Verrula Group,Rhyacophila Verrula Group,species group,Rhyacophila Verrula Group,Rhyacophila Verrula Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Verrula Gr.,,,
Trichoptera,Rhyacophila verrula,FALSE,yes,formatting,Rhyacophila Verrula Group,Rhyacophila Verrula Group,species group,Rhyacophila Verrula Group,Rhyacophila Verrula Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Verrula Gr.,,,
Trichoptera,Rhyacophila Verrula Gr.,FALSE,yes,formatting,Rhyacophila Verrula Group,Rhyacophila Verrula Group,species group,Rhyacophila Verrula Group,Rhyacophila Verrula Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Verrula Gr.,,,
Trichoptera,Rhyacophila verrula group,FALSE,yes,formatting,Rhyacophila Verrula Group,Rhyacophila Verrula Group,species group,Rhyacophila Verrula Group,Rhyacophila Verrula Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Verrula Gr.,,,
Trichoptera,Rhyacophila Verrula Group,FALSE,no,formatting,Rhyacophila Verrula Group,Rhyacophila Verrula Group,species group,Rhyacophila Verrula Group,Rhyacophila Verrula Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Verrula Gr.,,,
Trichoptera,Rhyacophila viquaea,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Viquaea Gr.,,,
Trichoptera,Rhyacophila viquaea group,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Viquaea Gr.,,,
Trichoptera,Rhyacophila Viquaea Group,FALSE,no,formatting,DNI,DNI,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Viquaea Gr.,,,
Trichoptera,Rhyacophila visor group,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Visor Gr.,,,
Trichoptera,Rhyacophila Visor Group,FALSE,no,formatting,DNI,DNI,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Visor Gr.,,,
Trichoptera,Rhyacophila iranda,FALSE,yes,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila Iranda Gr,FALSE,yes,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila Iranda Group,FALSE,yes,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila iranda group,FALSE,yes,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila vofixa,FALSE,yes,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila Vofixa Gr.,FALSE,yes,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila vofixa group,FALSE,yes,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila Vofixa Group,FALSE,no,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,species group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
Trichoptera,Rhyacophila brunnea,FALSE,yes,formatting,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,species group,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,Brunnea/Vemna Gr.,,
Trichoptera,Rhyacophila brunnea group,FALSE,yes,formatting,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,species group,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,Brunnea/Vemna Gr.,,
Trichoptera,Rhyacophila Brunnea/Vemna Gr.,FALSE,yes,formatting,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,species group,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,Brunnea/Vemna Gr.,,
Trichoptera,Rhyacophila brunnea/vemna group,FALSE,yes,formatting,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,species group,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,Brunnea/Vemna Gr.,,
Trichoptera,Rhyacophila brunnea/vemna groups,FALSE,yes,formatting,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,species group,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,Brunnea/Vemna Gr.,,
Trichoptera,Rhyacophila Brunnea/Vemna Groups,FALSE,no,formatting,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,species group,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,Brunnea/Vemna Gr.,,
Trichoptera,Rhyacophila inculta,FALSE,yes,formatting,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,species group,Rhyacophila Brunnea/Vemna Groups,Rhyacophila Brunnea/Vemna Groups,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,Brunnea/Vemna Gr.,,
Trichoptera,Rhyacophila,FALSE,no,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila brevicephala,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila ecosa,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila Ecosa Gr,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila Ecosa group,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila Ecosa Group,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila oreta/rotunda,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila Oreta/Rotunda Gr.,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophila Oreta/Rotunda Group,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Rhyacophilidae,FALSE,yes,formatting,DNI,DNI,DNI,Rhyacophila,Rhyacophila,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,,Rhyacophila,,,,,
Trichoptera,Gumaga,FALSE,no,,DNI,Gumaga,genus,Gumaga,Gumaga,117003,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Sericostomatidae,,,,Gumaga,,,,,
Trichoptera,Neophylax occidentis,FALSE,no,,DNI,DNI,DNI,Neophylax occidentis,Neophylax occidentis,116065,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Thremmatidae,,,,Neophylax,,,,,occidentis
Trichoptera,Neophylax rickeri,FALSE,no,,Neophylax rickeri,Neophylax rickeri,species,Neophylax rickeri,Neophylax rickeri,116054,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Thremmatidae,,,,Neophylax,,,,,rickeri
Trichoptera,Neophylax splendens,FALSE,no,,Neophylax splendens,Neophylax splendens,species,Neophylax splendens,Neophylax splendens,116063,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Thremmatidae,,,,Neophylax,,,,,splendens
Trichoptera,Neophylax,FALSE,no,,DNI,DNI,DNI,Neophylax,Neophylax,116046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Thremmatidae,,,,Neophylax,,,,,
Trichoptera,Oligophlebodes,FALSE,no,,Oligophlebodes,Oligophlebodes,genus,Oligophlebodes,Oligophlebodes,116039,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Thremmatidae,,,,Oligophlebodes,,,,,
Trichoptera,Thremmatidae,FALSE,no,,DNI,DNI,DNI,Thremmatidae,Thremmatidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Thremmatidae,,,,,,,,,
Trichoptera,Farula,FALSE,no,,DNI,Farula,genus,Farula,Farula,116331,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Uenoidae,Uenoinae,,,Farula,,,,,
Trichoptera,Neothremma,FALSE,no,,Neothremma,Neothremma,genus,Neothremma,Neothremma,116388,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Uenoidae,Uenoinae,,,Neothremma,,,,,
Trichoptera,Neothremma alicia,FALSE,yes,,Neothremma,Neothremma,genus,Neothremma,Neothremma,116388,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Uenoidae,Uenoinae,,,Neothremma,,,,,
Trichoptera,Farula/Neothremma,FALSE,yes,,DNI,DNI,DNI,Uenoidae,Uenoidae,568757,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,Uenoidae,,,,,,,,,
