UniqueID_v2,ni_total,nt_total,nt_ti_stenocold,nt_ti_cold,nt_ti_cool,nt_ti_warm,nt_ti_stenowarm,nt_ti_eury,nt_ti_cowa,nt_ti_na,nt_ti_stenocold_cold,nt_ti_stenocold_cold_cool,nt_ti_cowa_warm_stenowarm,nt_ti_warm_stenowarm,pi_ti_stenocold,pi_ti_cold,pi_ti_cool,pi_ti_warm,pi_ti_stenowarm,pi_ti_eury,pi_ti_cowa,pi_ti_na,pi_ti_stenocold_cold,pi_ti_stenocold_cold_cool,pi_ti_cowa_warm_stenowarm,pi_ti_warm_stenowarm,pt_ti_stenocold,pt_ti_cold,pt_ti_cool,pt_ti_warm,pt_ti_stenowarm,pt_ti_eury,pt_ti_cowa,pt_ti_na,pt_ti_stenocold_cold,pt_ti_stenocold_cold_cool,pt_ti_cowa_warm_stenowarm,pt_ti_warm_stenowarm
SampWA_5633_1,555,61,3,9,26,3,0,13,6,1,12,38,9,3,5.225225225,7.387387387,60.18018018,9.72972973,0,13.69369369,3.423423423,0.36036036,12.61261261,72.79279279,13.15315315,9.72972973,4.918032787,14.75409836,42.62295082,4.918032787,0,21.31147541,9.836065574,1.639344262,19.67213115,62.29508197,14.75409836,4.918032787
SampWA_5634_1,550,56,0,2,24,8,0,11,8,3,2,26,16,8,0,0.727272727,30.54545455,30,0,11.63636364,26.18181818,0.909090909,0.727272727,31.27272727,56.18181818,30,0,3.571428571,42.85714286,14.28571429,0,19.64285714,14.28571429,5.357142857,3.571428571,46.42857143,28.57142857,14.28571429
SampWA_5635_1,250,33,0,0,7,14,0,8,3,1,0,7,17,14,0,0,2.8,59.6,0,32.8,3.6,1.2,0,2.8,63.2,59.6,0,0,21.21212121,42.42424242,0,24.24242424,9.090909091,3.03030303,0,21.21212121,51.51515152,42.42424242
SampWA_5636_1,535,35,0,4,16,5,0,8,2,0,4,20,7,5,0,1.682242991,57.94392523,6.728971963,0,17.75700935,15.88785047,0,1.682242991,59.62616822,22.61682243,6.728971963,0,11.42857143,45.71428571,14.28571429,0,22.85714286,5.714285714,0,11.42857143,57.14285714,20,14.28571429
SampWA_5638_1,556,47,0,0,2,24,3,11,3,4,0,2,30,27,0,0,0.539568345,66.54676259,6.834532374,22.30215827,1.618705036,2.158273381,0,0.539568345,75,73.38129496,0,0,4.255319149,51.06382979,6.382978723,23.40425532,6.382978723,8.510638298,0,4.255319149,63.82978723,57.44680851
SampWA_5642_1,535,63,2,6,28,2,0,16,7,2,8,36,9,2,1.308411215,18.5046729,42.42990654,6.168224299,0,25.98130841,4.672897196,0.934579439,19.81308411,62.24299065,10.8411215,6.168224299,3.174603175,9.523809524,44.44444444,3.174603175,0,25.3968254,11.11111111,3.174603175,12.6984127,57.14285714,14.28571429,3.174603175
SampWA_5643_1,173,31,4,5,13,0,0,7,2,0,9,22,2,0,26.01156069,6.936416185,27.74566474,0,0,21.38728324,17.91907514,0,32.94797688,60.69364162,17.91907514,0,12.90322581,16.12903226,41.93548387,0,0,22.58064516,6.451612903,0,29.03225806,70.96774194,6.451612903,0
SampWA_5644_1,541,43,0,2,6,14,3,15,3,0,2,8,20,17,0,0.739371534,3.881700555,65.24953789,0.924214418,21.25693161,7.948243993,0,0.739371534,4.621072089,74.1219963,66.17375231,0,4.651162791,13.95348837,32.55813953,6.976744186,34.88372093,6.976744186,0,4.651162791,18.60465116,46.51162791,39.53488372
SampWA_5646_1,548,83,3,17,30,3,0,21,7,2,20,50,10,3,4.744525547,17.15328467,44.7080292,2.372262774,0,27.18978102,3.467153285,0.364963504,21.89781022,66.60583942,5.839416058,2.372262774,3.614457831,20.48192771,36.14457831,3.614457831,0,25.30120482,8.43373494,2.409638554,24.09638554,60.24096386,12.04819277,3.614457831
SampWA_5647_1,334,56,7,10,19,2,0,14,4,0,17,36,6,2,8.383233533,7.48502994,35.62874251,2.994011976,0,20.05988024,25.4491018,0,15.86826347,51.49700599,28.44311377,2.994011976,12.5,17.85714286,33.92857143,3.571428571,0,25,7.142857143,0,30.35714286,64.28571429,10.71428571,3.571428571
SampWA_5649_1,402,20,0,2,6,2,0,7,3,0,2,8,5,2,0,0.746268657,15.42288557,2.985074627,0,58.45771144,22.3880597,0,0.746268657,16.16915423,25.37313433,2.985074627,0,10,30,10,0,35,15,0,10,40,25,10
SampWA_5651_1,536,53,0,5,26,8,0,7,7,0,5,31,15,8,0,3.917910448,63.05970149,10.07462687,0,8.02238806,14.92537313,0,3.917910448,66.97761194,25,10.07462687,0,9.433962264,49.05660377,15.09433962,0,13.20754717,13.20754717,0,9.433962264,58.49056604,28.30188679,15.09433962
SampWA_5652_1,545,56,6,11,19,3,0,15,2,0,17,36,5,3,2.568807339,10.4587156,23.85321101,0.550458716,0,42.01834862,20.55045872,0,13.02752294,36.88073394,21.10091743,0.550458716,10.71428571,19.64285714,33.92857143,5.357142857,0,26.78571429,3.571428571,0,30.35714286,64.28571429,8.928571429,5.357142857
SampWA_5654_1,542,33,0,1,9,7,0,9,5,2,1,10,12,7,0,14.7601476,8.302583026,2.95202952,0,69.18819188,4.05904059,0.73800738,14.7601476,23.06273063,7.011070111,2.95202952,0,3.03030303,27.27272727,21.21212121,0,27.27272727,15.15151515,6.060606061,3.03030303,30.3030303,36.36363636,21.21212121
SampWA_5658_1,546,33,0,3,6,7,0,10,3,4,3,9,10,7,0,1.648351648,12.82051282,9.340659341,0,68.86446886,2.93040293,4.395604396,1.648351648,14.46886447,12.27106227,9.340659341,0,9.090909091,18.18181818,21.21212121,0,30.3030303,9.090909091,12.12121212,9.090909091,27.27272727,30.3030303,21.21212121
SampWA_5659_1,540,46,0,2,15,11,0,11,6,1,2,17,17,11,0,1.111111111,11.48148148,55.74074074,0,22.03703704,9.444444444,0.185185185,1.111111111,12.59259259,65.18518519,55.74074074,0,4.347826087,32.60869565,23.91304348,0,23.91304348,13.04347826,2.173913043,4.347826087,36.95652174,36.95652174,23.91304348
SampWA_5661_1,561,32,1,4,10,4,0,10,2,1,5,15,6,4,0.178253119,30.3030303,24.95543672,2.852049911,0,38.85918004,2.673796791,0.178253119,30.48128342,55.43672014,5.525846702,2.852049911,3.125,12.5,31.25,12.5,0,31.25,6.25,3.125,15.625,46.875,18.75,12.5
SampWA_5662_1,555,56,0,1,13,18,0,11,11,2,1,14,29,18,0,0.18018018,6.846846847,34.23423423,0,35.67567568,17.65765766,5.405405405,0.18018018,7.027027027,51.89189189,34.23423423,0,1.785714286,23.21428571,32.14285714,0,19.64285714,19.64285714,3.571428571,1.785714286,25,51.78571429,32.14285714
SampWA_5664_1,559,70,2,11,36,4,0,13,3,1,13,49,7,4,0.357781753,11.62790698,55.45617174,1.252236136,0,28.62254025,2.504472272,0.178890877,11.98568873,67.44186047,3.756708408,1.252236136,2.857142857,15.71428571,51.42857143,5.714285714,0,18.57142857,4.285714286,1.428571429,18.57142857,70,10,5.714285714
SampWA_5665_1,174,33,0,0,2,17,0,8,5,1,0,2,22,17,0,0,1.724137931,37.93103448,0,35.05747126,24.71264368,0.574712644,0,1.724137931,62.64367816,37.93103448,0,0,6.060606061,51.51515152,0,24.24242424,15.15151515,3.03030303,0,6.060606061,66.66666667,51.51515152
SampWA_5668_1,546,34,0,2,12,4,0,9,5,2,2,14,9,4,0,2.747252747,23.80952381,3.113553114,0,51.46520147,18.31501832,0.549450549,2.747252747,26.55677656,21.42857143,3.113553114,0,5.882352941,35.29411765,11.76470588,0,26.47058824,14.70588235,5.882352941,5.882352941,41.17647059,26.47058824,11.76470588
SampWA_5669_1,528,53,6,15,20,0,0,12,0,0,21,41,0,0,1.893939394,59.65909091,25.9469697,0,0,12.5,0,0,61.5530303,87.5,0,0,11.32075472,28.30188679,37.73584906,0,0,22.64150943,0,0,39.62264151,77.35849057,0,0
SampWA_5670_1,541,70,0,0,22,16,0,17,13,2,0,22,29,16,0,0,26.80221811,30.3142329,0,24.95378928,17.19038817,0.739371534,0,26.80221811,47.50462107,30.3142329,0,0,31.42857143,22.85714286,0,24.28571429,18.57142857,2.857142857,0,31.42857143,41.42857143,22.85714286
SampWA_5671_1,534,37,1,5,14,4,1,9,2,1,6,20,7,5,0.936329588,5.243445693,40.07490637,6.554307116,2.996254682,28.83895131,14.41947566,0.936329588,6.179775281,46.25468165,23.97003745,9.550561798,2.702702703,13.51351351,37.83783784,10.81081081,2.702702703,24.32432432,5.405405405,2.702702703,16.21621622,54.05405405,18.91891892,13.51351351
SampWA_5673_1,537,57,0,7,16,14,0,17,3,0,7,23,17,14,0,18.62197393,19.9255121,18.99441341,0,39.85102421,2.60707635,0,18.62197393,38.54748603,21.60148976,18.99441341,0,12.28070175,28.07017544,24.56140351,0,29.8245614,5.263157895,0,12.28070175,40.35087719,29.8245614,24.56140351
SampWA_5676_1,536,52,6,8,22,1,0,12,3,0,14,36,4,1,2.611940299,4.850746269,33.58208955,0.746268657,0,16.23134328,41.97761194,0,7.462686567,41.04477612,42.7238806,0.746268657,11.53846154,15.38461538,42.30769231,1.923076923,0,23.07692308,5.769230769,0,26.92307692,69.23076923,7.692307692,1.923076923
SampWA_5679_1,552,48,0,4,19,4,0,16,4,1,4,23,8,4,0,15.39855072,26.08695652,2.355072464,0,51.44927536,4.166666667,0.543478261,15.39855072,41.48550725,6.52173913,2.355072464,0,8.333333333,39.58333333,8.333333333,0,33.33333333,8.333333333,2.083333333,8.333333333,47.91666667,16.66666667,8.333333333
SampWA_5680_1,510,58,0,1,5,29,3,12,5,3,1,6,37,32,0,0.196078431,3.725490196,67.64705882,1.568627451,18.62745098,4.705882353,3.529411765,0.196078431,3.921568627,73.92156863,69.21568627,0,1.724137931,8.620689655,50,5.172413793,20.68965517,8.620689655,5.172413793,1.724137931,10.34482759,63.79310345,55.17241379
SampWA_5681_1,373,52,8,9,20,0,0,12,1,2,17,37,1,0,20.37533512,27.3458445,34.5844504,0,0,16.89008043,0.268096515,0.536193029,47.72117962,82.30563003,0.268096515,0,15.38461538,17.30769231,38.46153846,0,0,23.07692308,1.923076923,3.846153846,32.69230769,71.15384615,1.923076923,0
SampWA_5682_1,550,40,0,2,13,11,0,6,6,2,2,15,17,11,0,1.636363636,11.63636364,31.81818182,0,42.36363636,11.63636364,0.909090909,1.636363636,13.27272727,43.45454545,31.81818182,0,5,32.5,27.5,0,15,15,5,5,37.5,42.5,27.5
SampWA_5684_1,238,35,4,6,15,1,0,7,2,0,10,25,3,1,15.54621849,11.34453782,41.17647059,0.420168067,0,3.781512605,27.73109244,0,26.8907563,68.06722689,28.1512605,0.420168067,11.42857143,17.14285714,42.85714286,2.857142857,0,20,5.714285714,0,28.57142857,71.42857143,8.571428571,2.857142857
SampWA_5685_1,563,41,0,0,1,20,10,6,1,3,0,1,31,30,0,0,1.065719361,44.76021314,50.44404973,2.664298401,0.177619893,0.888099467,0,1.065719361,95.38188277,95.20426288,0,0,2.43902439,48.7804878,24.3902439,14.63414634,2.43902439,7.317073171,0,2.43902439,75.6097561,73.17073171
SampWA_5686_1,480,37,0,0,3,15,1,5,1,12,0,3,17,16,0,0,9.375,53.33333333,15.625,4.791666667,2.291666667,14.58333333,0,9.375,71.25,68.95833333,0,0,8.108108108,40.54054054,2.702702703,13.51351351,2.702702703,32.43243243,0,8.108108108,45.94594595,43.24324324
SampWA_5693_1,557,72,5,15,27,5,0,16,4,0,20,47,9,5,7.181328546,39.497307,33.93177738,1.795332136,0,15.43985637,2.154398564,0,46.67863555,80.61041293,3.9497307,1.795332136,6.944444444,20.83333333,37.5,6.944444444,0,22.22222222,5.555555556,0,27.77777778,65.27777778,12.5,6.944444444
SampWA_5694_1,489,58,0,0,10,24,1,13,5,5,0,10,30,25,0,0,5.316973415,65.03067485,0.204498978,23.31288344,1.63599182,4.498977505,0,5.316973415,66.87116564,65.23517382,0,0,17.24137931,41.37931034,1.724137931,22.4137931,8.620689655,8.620689655,0,17.24137931,51.72413793,43.10344828
SampWA_5695_1,579,57,0,1,18,14,0,13,8,3,1,19,22,14,0,0.345423143,16.23488774,35.40587219,0,32.81519862,10.70811744,4.490500864,0.345423143,16.58031088,46.11398964,35.40587219,0,1.754385965,31.57894737,24.56140351,0,22.80701754,14.03508772,5.263157895,1.754385965,33.33333333,38.59649123,24.56140351
SampWA_5696_1,405,41,0,8,17,5,0,8,3,0,8,25,8,5,0,16.04938272,22.96296296,7.160493827,0,35.55555556,18.27160494,0,16.04938272,39.01234568,25.43209877,7.160493827,0,19.51219512,41.46341463,12.19512195,0,19.51219512,7.317073171,0,19.51219512,60.97560976,19.51219512,12.19512195
SampWA_5697_1,554,42,0,0,10,13,1,13,5,0,0,10,19,14,0,0,7.581227437,77.97833935,1.263537906,8.664259928,4.512635379,0,0,7.581227437,83.75451264,79.24187726,0,0,23.80952381,30.95238095,2.380952381,30.95238095,11.9047619,0,0,23.80952381,45.23809524,33.33333333
SampWA_5701_1,226,41,1,3,11,9,0,6,11,0,4,15,20,9,0.442477876,5.752212389,20.3539823,13.71681416,0,18.5840708,41.15044248,0,6.194690265,26.54867257,54.86725664,13.71681416,2.43902439,7.317073171,26.82926829,21.95121951,0,14.63414634,26.82926829,0,9.756097561,36.58536585,48.7804878,21.95121951
SampWA_5702_1,548,48,0,0,6,27,0,9,5,1,0,6,32,27,0,0,5.656934307,68.43065693,0,13.32116788,12.04379562,0.547445255,0,5.656934307,80.47445255,68.43065693,0,0,12.5,56.25,0,18.75,10.41666667,2.083333333,0,12.5,66.66666667,56.25
SampWA_5703_1,524,47,0,5,19,8,0,8,6,1,5,24,14,8,0,2.099236641,22.32824427,51.52671756,0,13.35877863,10.49618321,0.190839695,2.099236641,24.42748092,62.02290076,51.52671756,0,10.63829787,40.42553191,17.0212766,0,17.0212766,12.76595745,2.127659574,10.63829787,51.06382979,29.78723404,17.0212766
SampWA_5704_1,372,40,4,4,15,2,0,11,4,0,8,23,6,2,2.956989247,1.344086022,20.69892473,1.612903226,0,31.1827957,42.20430108,0,4.301075269,25,43.8172043,1.612903226,10,10,37.5,5,0,27.5,10,0,20,57.5,15,5
SampWA_5706_1,538,34,0,3,16,2,0,10,3,0,3,19,5,2,0,10.59479554,30.11152416,2.602230483,0,22.30483271,34.3866171,0,10.59479554,40.7063197,36.98884758,2.602230483,0,8.823529412,47.05882353,5.882352941,0,29.41176471,8.823529412,0,8.823529412,55.88235294,14.70588235,5.882352941
SampWA_5707_1,607,78,0,4,23,23,0,16,11,1,4,27,34,23,0,3.13014827,27.01812191,44.15156507,0,15.32125206,10.21416804,0.164744646,3.13014827,30.14827018,54.36573311,44.15156507,0,5.128205128,29.48717949,29.48717949,0,20.51282051,14.1025641,1.282051282,5.128205128,34.61538462,43.58974359,29.48717949
SampWA_5708_1,515,54,2,7,17,2,0,15,4,7,9,26,6,2,1.165048544,8.155339806,49.12621359,6.40776699,0,25.63106796,3.106796117,6.40776699,9.32038835,58.44660194,9.514563107,6.40776699,3.703703704,12.96296296,31.48148148,3.703703704,0,27.77777778,7.407407407,12.96296296,16.66666667,48.14814815,11.11111111,3.703703704
SampWA_5709_1,535,56,3,5,22,8,0,10,6,2,8,30,14,8,1.495327103,5.420560748,55.88785047,5.981308411,0,14.39252336,15.88785047,0.934579439,6.91588785,62.80373832,21.86915888,5.981308411,5.357142857,8.928571429,39.28571429,14.28571429,0,17.85714286,10.71428571,3.571428571,14.28571429,53.57142857,25,14.28571429
SampWA_5711_1,524,58,2,8,20,7,0,13,4,4,10,30,11,7,0.763358779,3.625954198,54.00763359,4.770992366,0,28.6259542,5.534351145,2.671755725,4.389312977,58.39694656,10.30534351,4.770992366,3.448275862,13.79310345,34.48275862,12.06896552,0,22.4137931,6.896551724,6.896551724,17.24137931,51.72413793,18.96551724,12.06896552
SampWA_5712_1,550,50,1,7,16,2,0,12,3,9,8,24,5,2,0.181818182,2.727272727,18.54545455,4.727272727,0,68.36363636,0.727272727,4.727272727,2.909090909,21.45454545,5.454545455,4.727272727,2,14,32,4,0,24,6,18,16,48,10,4
SampWA_5714_1,513,43,1,3,8,5,0,17,5,4,4,12,10,5,0.194931774,3.118908382,14.42495127,10.33138402,0,51.85185185,18.90838207,1.169590643,3.313840156,17.73879142,29.23976608,10.33138402,2.325581395,6.976744186,18.60465116,11.62790698,0,39.53488372,11.62790698,9.302325581,9.302325581,27.90697674,23.25581395,11.62790698
SampWA_5715_1,540,35,0,1,11,11,0,5,6,1,1,12,17,11,0,0.185185185,6.851851852,72.77777778,0,18.51851852,1.481481481,0.185185185,0.185185185,7.037037037,74.25925926,72.77777778,0,2.857142857,31.42857143,31.42857143,0,14.28571429,17.14285714,2.857142857,2.857142857,34.28571429,48.57142857,31.42857143
SampWA_5716_1,436,47,0,0,10,22,0,12,2,1,0,10,24,22,0,0,18.11926606,66.51376147,0,14.44954128,0.688073394,0.229357798,0,18.11926606,67.20183486,66.51376147,0,0,21.27659574,46.80851064,0,25.53191489,4.255319149,2.127659574,0,21.27659574,51.06382979,46.80851064
SampWA_5717_1,543,30,0,0,4,10,0,12,3,1,0,4,13,10,0,0,9.576427256,49.35543278,0,27.0718232,13.8121547,0.184162063,0,9.576427256,63.16758748,49.35543278,0,0,13.33333333,33.33333333,0,40,10,3.333333333,0,13.33333333,43.33333333,33.33333333
SampWA_5719_1,544,31,0,6,12,4,0,7,2,0,6,18,6,4,0,2.757352941,27.57352941,3.492647059,0,57.35294118,8.823529412,0,2.757352941,30.33088235,12.31617647,3.492647059,0,19.35483871,38.70967742,12.90322581,0,22.58064516,6.451612903,0,19.35483871,58.06451613,19.35483871,12.90322581
SampWA_5720_1,568,64,0,5,27,8,0,15,8,1,5,32,16,8,0,3.873239437,46.65492958,11.61971831,0,25.17605634,12.5,0.176056338,3.873239437,50.52816901,24.11971831,11.61971831,0,7.8125,42.1875,12.5,0,23.4375,12.5,1.5625,7.8125,50,25,12.5
SampWA_5721_1,567,62,0,4,23,15,0,12,7,1,4,27,22,15,0,1.76366843,37.21340388,41.09347443,0,17.46031746,2.292768959,0.176366843,1.76366843,38.97707231,43.38624339,41.09347443,0,6.451612903,37.09677419,24.19354839,0,19.35483871,11.29032258,1.612903226,6.451612903,43.5483871,35.48387097,24.19354839
SampWA_5723_1,566,31,0,2,6,6,1,9,5,2,2,8,12,7,0,1.060070671,17.66784452,27.7385159,0.706713781,47.52650177,4.946996466,0.35335689,1.060070671,18.72791519,33.39222615,28.44522968,0,6.451612903,19.35483871,19.35483871,3.225806452,29.03225806,16.12903226,6.451612903,6.451612903,25.80645161,38.70967742,22.58064516
SampWA_5724_1,449,54,2,8,22,6,0,10,5,1,10,32,11,6,0.668151448,10.69042316,55.23385301,6.013363029,0,17.14922049,10.02227171,0.222717149,11.35857461,66.59242762,16.03563474,6.013363029,3.703703704,14.81481481,40.74074074,11.11111111,0,18.51851852,9.259259259,1.851851852,18.51851852,59.25925926,20.37037037,11.11111111
SampWA_5726_1,537,64,6,15,22,2,0,16,2,1,21,43,4,2,4.841713222,13.78026071,50.83798883,0.372439479,0,20.67039106,9.310986965,0.186219739,18.62197393,69.45996276,9.683426443,0.372439479,9.375,23.4375,34.375,3.125,0,25,3.125,1.5625,32.8125,67.1875,6.25,3.125
SampWA_5728_1,426,51,6,11,19,1,0,8,3,3,17,36,4,1,3.990610329,19.24882629,27.46478873,0.938967136,0,8.215962441,38.96713615,1.17370892,23.23943662,50.70422535,39.90610329,0.938967136,11.76470588,21.56862745,37.25490196,1.960784314,0,15.68627451,5.882352941,5.882352941,33.33333333,70.58823529,7.843137255,1.960784314
SampWA_5729_1,536,56,0,3,18,15,0,12,7,1,3,21,22,15,0,1.119402985,23.88059701,53.17164179,0,16.23134328,4.291044776,1.305970149,1.119402985,25,57.46268657,53.17164179,0,5.357142857,32.14285714,26.78571429,0,21.42857143,12.5,1.785714286,5.357142857,37.5,39.28571429,26.78571429
SampWA_5730_1,539,67,2,13,25,5,0,18,4,0,15,40,9,5,0.556586271,12.43042672,44.89795918,4.26716141,0,18.5528757,19.29499072,0,12.98701299,57.88497217,23.56215213,4.26716141,2.985074627,19.40298507,37.31343284,7.462686567,0,26.86567164,5.970149254,0,22.3880597,59.70149254,13.43283582,7.462686567
SampWA_5731_1,495,49,2,8,25,2,0,9,3,0,10,35,5,2,0.606060606,9.292929293,61.41414141,2.424242424,0,6.464646465,19.7979798,0,9.898989899,71.31313131,22.22222222,2.424242424,4.081632653,16.32653061,51.02040816,4.081632653,0,18.36734694,6.12244898,0,20.40816327,71.42857143,10.20408163,4.081632653
SampWA_5732_1,570,33,0,2,8,6,0,11,4,2,2,10,10,6,0,2.456140351,9.473684211,2.456140351,0,57.01754386,28.07017544,0.526315789,2.456140351,11.92982456,30.52631579,2.456140351,0,6.060606061,24.24242424,18.18181818,0,33.33333333,12.12121212,6.060606061,6.060606061,30.3030303,30.3030303,18.18181818
SampWA_5734_1,528,46,0,6,19,5,0,10,6,0,6,25,11,5,0,12.31060606,42.61363636,10.60606061,0,21.40151515,13.06818182,0,12.31060606,54.92424242,23.67424242,10.60606061,0,13.04347826,41.30434783,10.86956522,0,21.73913043,13.04347826,0,13.04347826,54.34782609,23.91304348,10.86956522
SampWA_5735_1,570,61,5,12,25,3,0,15,1,0,17,42,4,3,3.859649123,22.45614035,36.49122807,1.228070175,0,28.24561404,7.719298246,0,26.31578947,62.80701754,8.947368421,1.228070175,8.196721311,19.67213115,40.98360656,4.918032787,0,24.59016393,1.639344262,0,27.86885246,68.85245902,6.557377049,4.918032787
SampWA_5737_1,557,39,0,1,11,9,1,9,4,4,1,12,14,10,0,0.179533214,17.95332136,17.23518851,3.411131059,51.3464991,7.001795332,2.872531418,0.179533214,18.13285458,27.6481149,20.64631957,0,2.564102564,28.20512821,23.07692308,2.564102564,23.07692308,10.25641026,10.25641026,2.564102564,30.76923077,35.8974359,25.64102564
SampWA_5738_1,525,56,0,7,23,5,0,15,6,0,7,30,11,5,0,10.28571429,62.66666667,1.904761905,0,16.19047619,8.952380952,0,10.28571429,72.95238095,10.85714286,1.904761905,0,12.5,41.07142857,8.928571429,0,26.78571429,10.71428571,0,12.5,53.57142857,19.64285714,8.928571429
SampWA_5739_1,378,50,3,5,20,5,0,13,3,1,8,28,8,5,1.322751323,2.91005291,43.12169312,5.82010582,0,31.48148148,15.07936508,0.264550265,4.232804233,47.35449735,20.8994709,5.82010582,6,10,40,10,0,26,6,2,16,56,16,10
SampWA_5741_1,578,61,3,10,22,7,0,14,4,1,13,35,11,7,2.595155709,3.806228374,37.02422145,5.017301038,0,44.46366782,6.920415225,0.173010381,6.401384083,43.42560554,11.93771626,5.017301038,4.918032787,16.39344262,36.06557377,11.47540984,0,22.95081967,6.557377049,1.639344262,21.31147541,57.37704918,18.03278689,11.47540984
SampWA_5742_1,501,57,3,9,27,1,0,14,3,0,12,39,4,1,3.393213573,8.78243513,54.29141717,0.199600798,0,12.9740519,20.35928144,0,12.1756487,66.46706587,20.55888224,0.199600798,5.263157895,15.78947368,47.36842105,1.754385965,0,24.56140351,5.263157895,0,21.05263158,68.42105263,7.01754386,1.754385965
SampWA_5743_1,899,57,3,5,22,9,0,13,5,0,8,30,14,9,0.333704116,2.669632925,44.38264739,10.23359288,0,37.59733037,4.783092325,0,3.003337041,47.38598443,15.01668521,10.23359288,5.263157895,8.771929825,38.59649123,15.78947368,0,22.80701754,8.771929825,0,14.03508772,52.63157895,24.56140351,15.78947368
SampWA_5745_1,535,60,0,6,25,5,0,14,6,4,6,31,11,5,0,5.23364486,28.59813084,10.8411215,0,27.85046729,26.72897196,0.747663551,5.23364486,33.8317757,37.57009346,10.8411215,0,10,41.66666667,8.333333333,0,23.33333333,10,6.666666667,10,51.66666667,18.33333333,8.333333333
SampWA_5746_1,573,44,3,7,13,2,0,16,3,0,10,23,5,2,1.221640489,9.947643979,46.2478185,0.34904014,0,15.88132635,26.35253054,0,11.16928447,57.41710297,26.70157068,0.34904014,6.818181818,15.90909091,29.54545455,4.545454545,0,36.36363636,6.818181818,0,22.72727273,52.27272727,11.36363636,4.545454545
SampWA_5747_1,459,52,3,7,25,1,0,13,2,1,10,35,3,1,5.22875817,10.67538126,60.78431373,0.217864924,0,21.1328976,1.089324619,0.871459695,15.90413943,76.68845316,1.307189542,0.217864924,5.769230769,13.46153846,48.07692308,1.923076923,0,25,3.846153846,1.923076923,19.23076923,67.30769231,5.769230769,1.923076923
SampWA_5749_1,527,35,0,1,2,12,0,12,6,2,1,3,18,12,0,0.189753321,1.328273245,29.79127135,0,23.90891841,44.21252372,0.569259962,0.189753321,1.518026565,74.00379507,29.79127135,0,2.857142857,5.714285714,34.28571429,0,34.28571429,17.14285714,5.714285714,2.857142857,8.571428571,51.42857143,34.28571429
SampWA_5750_1,561,58,0,2,15,16,0,15,7,3,2,17,23,16,0,1.426024955,17.4688057,51.51515152,0,24.7771836,4.278074866,0.534759358,1.426024955,18.89483066,55.79322638,51.51515152,0,3.448275862,25.86206897,27.5862069,0,25.86206897,12.06896552,5.172413793,3.448275862,29.31034483,39.65517241,27.5862069
SampWA_5751_1,580,38,3,8,12,1,0,13,1,0,11,23,2,1,40.51724138,6.551724138,17.93103448,0.517241379,0,34.31034483,0.172413793,0,47.06896552,65,0.689655172,0.517241379,7.894736842,21.05263158,31.57894737,2.631578947,0,34.21052632,2.631578947,0,28.94736842,60.52631579,5.263157895,2.631578947
SampWA_5752_1,561,39,0,1,10,12,0,8,6,2,1,11,18,12,0,0.356506239,31.01604278,51.3368984,0,11.40819964,5.169340463,0.713012478,0.356506239,31.37254902,56.50623886,51.3368984,0,2.564102564,25.64102564,30.76923077,0,20.51282051,15.38461538,5.128205128,2.564102564,28.20512821,46.15384615,30.76923077
SampWA_5753_1,597,26,3,2,11,3,0,4,2,1,5,16,5,3,2.847571189,0.502512563,48.57621441,2.512562814,0,2.847571189,42.04355109,0.67001675,3.350083752,51.92629816,44.5561139,2.512562814,11.53846154,7.692307692,42.30769231,11.53846154,0,15.38461538,7.692307692,3.846153846,19.23076923,61.53846154,19.23076923,11.53846154
SampWA_5754_1,570,32,0,4,6,3,0,9,5,5,4,10,8,3,0,7.543859649,24.73684211,4.736842105,0,53.68421053,7.894736842,1.403508772,7.543859649,32.28070175,12.63157895,4.736842105,0,12.5,18.75,9.375,0,28.125,15.625,15.625,12.5,31.25,25,9.375
SampWA_5756_1,551,31,0,1,3,7,0,11,6,3,1,4,13,7,0,0.181488203,3.629764065,62.61343013,0,29.76406534,1.814882033,1.996370236,0.181488203,3.811252269,64.42831216,62.61343013,0,3.225806452,9.677419355,22.58064516,0,35.48387097,19.35483871,9.677419355,3.225806452,12.90322581,41.93548387,22.58064516
SampWA_5757_1,547,49,2,2,21,4,0,17,2,1,4,25,6,4,2.193784278,2.193784278,36.92870201,4.204753199,0,41.49908592,12.79707495,0.182815356,4.387568556,41.31627057,17.00182815,4.204753199,4.081632653,4.081632653,42.85714286,8.163265306,0,34.69387755,4.081632653,2.040816327,8.163265306,51.02040816,12.24489796,8.163265306
SampWA_5759_1,537,32,0,1,10,5,0,10,4,2,1,11,9,5,0,0.186219739,21.97392924,2.793296089,0,53.63128492,20.29795158,1.117318436,0.186219739,22.16014898,23.09124767,2.793296089,0,3.125,31.25,15.625,0,31.25,12.5,6.25,3.125,34.375,28.125,15.625
SampWA_5761_1,595,42,0,1,9,12,0,10,6,4,1,10,18,12,0,1.344537815,26.72268908,17.31092437,0,36.47058824,12.77310924,5.378151261,1.344537815,28.06722689,30.08403361,17.31092437,0,2.380952381,21.42857143,28.57142857,0,23.80952381,14.28571429,9.523809524,2.380952381,23.80952381,42.85714286,28.57142857
